阿魏丸_《普济方》卷三二四,阿魏丸,《普济方》卷三二四,,血竭3钱，硇砂3钱，丁香2钱，蓬术半两，荆三棱半两，没药半两，芫青（炒）2钱，红娘子2钱，虻虫2钱，水蛭（炒）2钱，阿魏半两，干漆4钱（炒令烟尽），地胆半两，斑蝥2钱（炒，去翅），海马1对（炒），甘遂半两，人参半两，当归1两，猪脊半两，麝香少许，穿山甲3钱（蛤粉炒）。,,每服30丸，空心醋汤送下。,普济方,血竭 硇砂 丁香 莪术 三棱 没药 芫青 红娘子 虻虫 水蛭 阿魏 干漆 地胆 斑蝥 海马 甘遂 人参 当归 猪髓 麝香 穿山甲,干血 气血 癥块
阿魏丸_《圣惠》卷九十八,阿魏丸,《圣惠》卷九十八,,阿魏1两半（面裹煨，令面熟为度），当归半两（锉，微炒），桂心3两，青橘皮半两（汤浸去白瓤，焙），白术半两，木香半两，芎?半两，附子半两（炮裂，去皮脐），蓬莪荗1两，延胡3分，吴茱萸半两（汤浸7遍，焙干微炒）。,,每服30丸，以醋汤送下。,太平圣惠方,阿魏 当归 肉桂 青皮 白术 木香 川芎 附子 莪术 新疆延胡索 吴茱萸,妇人血气 心腹胀满 脐胁疼痛
阿魏丸_《圣惠》卷七十一,阿魏丸,《圣惠》卷七十一,,阿魏1两（面裹煨，面熟为度），当归1两（锉，微炒），桂心1两，芎?1两，青橘皮1两（汤浸去白瓤，焙），附子1两（炮裂，去皮脐），白术1两，吴茱萸3分（汤浸7遍，焙干，微炒），朱砂1两（细研，水飞过），干姜3分（炮裂，锉），木香3分，延胡索1两，肉豆蔻1两（去壳），蓬莪荗、槟榔1两。,,每服30丸，食前以热酒嚼下。,太平圣惠方,阿魏 当归 肉桂 川芎 青皮 附子 白术 吴茱萸 朱砂 干姜 木香 延胡索 肉豆蔻 莪术 槟榔,妇人血气 心疼 积冷 气痛
阿魏丸_《圣济总录》卷九十三,阿魏丸,《圣济总录》卷九十三,,阿魏（细研）1两，当归（切，炒）1两，芜荑仁（炒）1两，雌黄（研）半两，猪牙皂荚（去皮子，酥炙）半两，麝香（研）3分，蓬莪术（煨，锉）3分，柴胡（去苗）2两，白槟榔（锉）2两。,,每服50丸，五更温酒送下。仍饮令醉，以青绢被盖之，睡觉汗出通身，必有细虫在被间，日光内看，急须烧之，或泻下恶物并虫等是效。,圣济总录,阿魏 当归 芜荑 雌黄 皂荚 麝香 莪术 柴胡 槟榔,传尸 骨蒸潮热 妇人血气 痰喘 面色苍黄 肌体羸瘦 盗汗 畏寒 饮食不下
阿魏丸_《圣济总录》卷七十五,阿魏丸,《圣济总录》卷七十五,,阿魏（别研）1分，桂（去粗皮，为末）半两，木香（为末）半两，安息香1分（酒浸，别研），独头蒜2颗（煨熟，去皮，研烂）。,,每服30丸，空心陈米饮送下，日午再服。,圣济总录,阿魏 木香 安息香 大蒜,痢不止 带浊
阿魏丸_《圣济总录》卷一五五,阿魏丸,《圣济总录》卷一五五,,阿魏（面裹煨熟，细研）1分，丁香1分，木香1分，茴香子（微炒）1分，白芷1分，陈橘皮（汤洗去白，焙）1分，槟榔（锉）1分，香附子（炒）1分，甘草（炙，锉）半两，生姜（去皮，薄切，晒干）半两。,大能下气,每服1丸，烂嚼，煎萝卜汤送下；温酒或盐汤、生姜汤下亦得。,圣济总录,阿魏 丁香 木香 小茴香 白芷 陈皮 槟榔 附子 甘草 生姜,妊娠 膨胀腹满 喘促 胀闷 心腹满急
阿魏丸_《杏苑》卷六,阿魏丸,《杏苑》卷六,,茴香1两，青皮（去白）1两，甘草（炙）1两，橘红1两，蓬术1两，胡椒5钱，白芷5钱，肉桂5钱，缩砂仁5钱，丁香皮5钱，川芎1两，生姜4两（切片，用盐半两醃1宿，晒干，焙），阿魏2钱5分（用好醋浸烂，研入糊中）。,,每服40丸。男气疼，用姜盐汤；女气疼，用醋汤，食远送下。,杏苑,小茴香 青皮 甘草 橘红 莪术 胡椒 白芷 肉桂 砂仁 丁香 川芎 生姜 阿魏,心腹疼痛 结生瘕聚
阿魏撞气丸_《医学入门》卷七,阿魏撞气丸,《医学入门》卷七,,小茴1两，青皮1两，甘草1两，陈皮1两，莪术1两，川芎1两，生姜4两（用盐5钱，淹1宿），胡椒5钱，白芷5钱，肉桂5钱，砂仁5钱，丁香皮（炒）5钱。,,每服3-5丸，男子气痛，炒姜盐汤送下；妇人血气痛，醋汤送下。,医学入门,小茴香 青皮 甘草 陈皮 莪术 川芎 生姜 胡椒 白芷 肉桂 砂仁 丁香,九种心痛 结生瘕聚 冷气 攻刺 肚腹痛 肠鸣 吞酸 疝气 妇人血气
挨积丸_《局方》卷十（宝庆新增方）,挨积丸,《局方》卷十（宝庆新增方）,,京三棱（炮）3两，丁香皮（不见火）3两，丁香（不见火）1两，青皮（去白）1两，干姜（炮）2钱半，巴豆（去皮膜油）2钱半。,消积滞 进乳食 退黄长肌,每服50丸至60丸，2岁儿可服7至10丸，生姜汤吞下，熟水亦得，不拘时候。,太平惠民和剂局方,三棱 丁香 丁香 青皮 干姜 巴豆,脾胃不和 心腹胀 肠鸣 干呕 恶心 不调 饮食不下 疳 痢不止 胸膈 食滞 食积 吐泻
艾醋汤_《古今医鉴》卷十二,艾醋汤,《古今医鉴》卷十二,,好醋、艾。,验胎,服半盏后，腹中翻，大痛，是有孕；不为痛，定无。,古今医鉴,醋 艾叶,
艾附暖宫丸_《女科切要》卷二,艾附暖宫丸,《女科切要》卷二,,艾叶、香附（四制）、玄胡、熟地、甘草。,,每服80丸，米汤送下。,女科切要,艾叶 香附 新疆延胡索 熟地黄 甘草,结生瘕聚 阴中冷 月经不调 腹内痛 赤白带下
艾附暖宫丸_《直指附遗》卷二十六,艾附暖宫丸,《直指附遗》卷二十六,,艾叶（大叶者，去枝梗）3两，香附（去毛）6两（俱要合时采者，用醋5升，以瓦罐煮1昼夜，捣烂为饼，慢火焙干），吴茱萸（去枝梗）2两，大川芎（雀胎者）2两，白芍药（用酒炒）2两，黄耆（取黄色、白色软者）2两，川椒（酒洗）3两，续断（去芦）1两5钱，生地黄（生用）1两（酒洗，焙干），官桂5钱。,温暖子宫 调经止痛,每服50-70丸，食前淡醋汤送下。,直指附遗,艾叶 香附 吴茱萸 川芎 白芍 黄芪 花椒 续断 鲜地黄 桂花,阴中冷 带下 面色黄青 四肢痠痛 多倦 饮食不下 月经不调 血无颜色 肚腹痛 不育
艾附女珍丸_《简明医彀》卷七,艾附女珍丸,《简明医彀》卷七,,香附5两（分4份：1童便，1米醋，1人乳，1盐酒浸），蕲艾（醋煮）2两，当归2两，川芎1两半，白芍1两半，熟地黄（酒蒸）1两半，黄芩1两半，阿胶（酒蒸）1两，臭椿根皮1两。,,每服100丸，空心米汤送下。,简明医彀,香附 千年艾 当归 川芎 白芍 熟地黄 黄芩 阿胶 樗白皮,气盛 血衰 经行无定期 紫多淡少 赤白带下 崩中漏下 肌黄形瘦 肢节无力 多倦 多睡 精神不守 眼昏 耳内虚鸣 眩晕 懒言 心热 口干 夜寐不安
艾附四神丸_《中医妇科治疗学》,艾附四神丸,《中医妇科治疗学》,,破故纸2钱，五味子1钱半，肉豆蔻（面炮）1钱，吴茱萸7分，炒陈艾2钱，厚附片2钱。,温中暖脏,水煎，食远服。,中医妇科治疗学,补骨脂 五味子 肉豆蔻 吴茱萸 艾叶 附子,妊娠 虚寒 心腹疼痛 精神不守 畏寒 少腹苦痛 小便清长 饮食不下 舌质淡 舌苔花白 脉沉而迟
艾附丸_《陈素庵妇科补解》卷一,艾附丸,《陈素庵妇科补解》卷一,,熟艾（揉极细作饼，焙）4两，香附（醋酒同煎，捣）6两。,,砂仁汤送下。,陈素庵妇科补解,艾叶 香附,气血 肚腹痛
艾附丸_《济阴纲目》卷六,艾附丸,《济阴纲目》卷六,,当归1两，芍药1两，熟地黄1两，生地黄1两，香附子1两，蕲艾1两，陈皮5钱，藿香5钱，白芷牡5钱，牡丹皮5钱，藁本5钱，丁皮3钱，木香3钱。,暖子宫,每服3钱，子宫冷，热酒送下；白浊，盐汤送下；积血，艾醋煎汤送下。,济阴纲目,当归 红药子 熟地黄 鲜地黄 附子 千年艾 陈皮 藿香 白芷 牡丹皮 藁本 丁香树皮 木香,不育 小便浊败 滞血
艾附丸_《摄生众妙方》卷十,艾附丸,《摄生众妙方》卷十,,好香附子1斤，陈艾4两，陈醋1大碗。,,每服100丸，白汤任下。,摄生众妙方,附子 艾叶 醋,不育 气痛 肚腹痛 腹内痛 血气痛
艾附丸_《杨氏家藏方》卷十五,艾附丸,《杨氏家藏方》卷十五,,白艾叶1两，枳壳（去瓤，取净）1两，肉桂（去粗皮）1两，附子（炮，去皮脐）1两，当归（洗，焙）1两，赤芍药1两，没药（别研）1两，木香（炮）1两，沉香半两。,,每服50丸，空心温酒或米饮送下。,杨氏家藏方,艾叶 枳壳 肉桂 附子 当归 赤芍 没药 木香 沉香,血海虚冷 月经不通 腹中疼痛 四肢急掣 劳疾
艾附丸_《医略六书》卷二十七,艾附丸,《医略六书》卷二十七,,熟地5两，当归3两，白芍1两半（酒炒），艾叶1两半（醋炒），丁香1两，香附2两（酒炒），木香1两，藿香1两半。,,每服3钱，温酒送下。,医略六书,熟地黄 当归 白芍 艾叶 丁香 香附 木香 藿香,血亏 不育 脉弦 涩
艾附丸_《张氏医通》卷十六,艾附丸,《张氏医通》卷十六,,当归2两，熟地2两，白芍2两，川芎1两，人参1两，石菖蒲（炒）1两，吴茱萸（开口者，醋炒）1两，蕲艾4两，肉桂1两，熟附子1两，香附4两。,,每服100丸，醇酒送下。,张氏医通,当归 熟地黄 白芍 川芎 人参 水菖蒲 吴茱萸 千年艾 肉桂 附子 香附,淋沥 赤白带下
艾附丸_《证治要诀类方》卷四,艾附丸,《证治要诀类方》卷四,,艾叶（同香附、醋煮）1斤，香附1斤，当归2两，白芍2两，川芎2两，熟地2两，干姜1两，吴茱萸1两，木香1两，白芷1两，琥珀5钱。,,每服70丸，空心酒送下。,证治要诀类方,艾叶 香附 当归 白芍 川芎 熟地黄 干姜 吴茱萸 木香 白芷 琥珀,
艾煎丸_《百一》卷十八,艾煎丸,《百一》卷十八,,伏道艾（揉去尘土，择净枝梗，取叶）5两（先用大肥淮枣12两，砂瓶内水煮烂，去核，同艾叶1处捣烂如泥，捻成薄饼子，猛火焙干，乘热急碾为末），大汉椒（去目、枝梗并合口者，取净）5两（以阿胶2两，米醋3升，同椒于砂瓶内煮极干，取出焙燥，碾为细末），当归（去芦及须，酒洗）1两，白芍药（真白者）1两，熟干地黄（净洗，漉去浮者，晒干，酒浸蒸晒，再入酒浸蒸5-7次，如糖，煎香美方可用）1两，川芎1两，白薇1两，附子（大者，炮，去皮脐）1两，卷柏（取青叶）1两，泽兰（去枝梗，取叶，上8味各焙干）1两。,,每服50-70丸至100丸、200丸、空心、食前艾醋汤送下。,百一,牡蒿 花椒 当归 白芍 干地黄 川芎 白薇 附子 卷柏 泽兰,虚寒  赤白带下 血瘕
艾煎丸_《邯郸遗稿》卷一,艾煎丸,《邯郸遗稿》卷一,,吴茱萸（泡淡）、当归、熟地、白芍、石菖蒲、川芎、人参、艾叶、橘红。,,口服。,邯郸遗稿,吴茱萸 当归 熟地黄 白芍 水菖蒲 川芎 人参 艾叶 橘红,月经后期
艾煎丸_《鸡峰》卷十六,艾煎丸,《鸡峰》卷十六,,艾青5两，干姜2两，附子1两。,常服补血脏 解劳倦 止疼痛 消胀满 厚肌肉,每服20丸，空心醋汤送下。,鸡峰,黑蒿 干姜 附子,久虚 阴中冷 腹中疼痛 经行无定期 肢节无力 四肢痠痛 饮食不下 下脏虚鸣 妊而数堕 赤白带下 面色黄青 口淡无味 胸中胀满
艾煎丸_《普济方》卷三二八引《经验良方》,艾煎丸,《普济方》卷三二八引《经验良方》,,香附子4两，艾叶4两，蔓荆子2两，神曲2两，枳壳（去瓤）2两，当归2两，茱萸1两，蓬莪术1两。,,每服20丸，食前米饮、醋汤任下。,经验良方,附子 艾叶 蔓荆子 神曲 枳壳 当归 艾实 莪术,肚腹痛 赤白带下
艾煎丸_《普济方》卷三四五引《卫生家宝》,艾煎丸,《普济方》卷三四五引《卫生家宝》,,艾叶（去梗）1斤，干姜半斤，当归4两（洗），白芍药半斤，熟干地黄4两（洗），附子2个（炮，去皮尖，切）。,,每服30-50丸，食前酒送下。,普济方,艾叶 干姜 当归 白芍 干地黄 附子, 血海虚冷 面无色 肚腹痛 肢体怠情
艾煎丸_《三因》卷十八,艾煎丸,《三因》卷十八,,食茱萸（汤洗）7钱半，当归7钱半，熟地黄1两半，白芍药1两半，石菖蒲（炒）1两，川芎1两，人参1两，熟艾4两（用糯米饮调作饼，焙）。,常服补营卫、固经脉,每服50丸，酒、饮任下。,三因极一病证方论,食茱萸 当归 熟地黄 白芍 水菖蒲 川芎 人参 艾叶,淋沥 月经不调 脐腹冷痛 胀满
艾煎丸_《魏氏家藏方》卷十,艾煎丸,《魏氏家藏方》卷十,,吴茱萸（汤泡7次，炒）1两，当归（去芦，酒浸，微炒）1两，干姜（炮，洗）1两，厚朴（去粗皮，姜制，炙）1两，陈橘皮（去白）1两，茴香（淘去沙，炒）1两，牡蛎（煅）1两，官桂（去粗皮）1两，禹余粮石（煅，米醋淬7次，别研）4两，艾叶（米泔水浸，炒）4两，香附子2两（去毛，炒）。,,每服50丸，空心艾醋汤送下。,魏氏家藏方,吴茱萸 当归 干姜 厚朴 陈皮 小茴香 牡蛎 桂花 禹余粮 艾叶 附子,虚羸 阴中冷
艾煎丸_《杨氏家藏方》卷十五,艾煎丸,《杨氏家藏方》卷十五,,艾叶（米醋浸1宿，炒焦）1两，陈橘皮（去白）1两，高良姜（挫，炒）1两，干姜（炒）1两，赤芍药1两，白芍药1两，吴茱萸（汤洗7遍，炒）1两，蓬莪术（煨，切）1两，龙骨1两，牡蛎（煅）1两。,,每服50丸，空心、食前煎艾叶汤送下。,杨氏家藏方,艾叶 陈皮 高良姜 干姜 赤芍 白芍 吴茱萸 莪术 龙骨 牡蛎,血海虚冷 崩中漏下 带下 腹胁
艾煎丸_《中藏经·附录》,艾煎丸,《中藏经·附录》,,威灵仙1两，良姜1两，金毛狗脊1两（去黄毛），熟艾2两（糯米糊和，晒干为末；一法用米醋熬，焙干，亦可为末），赤芍药1两，附子半两。,,每服10丸，食前空心温酒下。,中藏经,威灵仙 高良姜 狗脊 艾叶 赤芍 附子,月经过多
艾姜丸_《直指》卷十四,艾姜丸,《直指》卷十四,,干艾叶4两（炒焦存性），川白姜1分（炮）。,,每服70丸，食前清水米饮送下。,直指,艾叶 干姜,下痢 脓血 肚腹痛 月经过多 赤白痢
艾胶汤_《圣济总录》卷一五四,艾胶汤,《圣济总录》卷一五四,,熟艾（炒）1两，阿胶（炙燥）1两，葱1两。,,每服以水3盏，煎至1盏，去滓温服。,圣济总录,艾叶 阿胶 葱白,动胎
艾胶汤_《验方新编》卷九,艾胶汤,《验方新编》卷九,,阿胶（炒）1钱，熟地1钱，艾叶2钱，川芎8分，大枣3枚。,,水煎，空心服。,验方新编,阿胶 熟地黄 艾叶 川芎 大枣,面色黄青
艾硫丸_《杨氏家藏方》卷九,艾硫丸,《杨氏家藏方》卷九,,熟艾10两（用糯米1升煎成粥，浇在艾上，用手拌令匀，于日中晒干），附子（炮，去皮脐）2两，生硫黄（别研极细）2两，干姜10两（炮）。,去邪养正 补真益脾,每服30丸或50丸，食前温米饮送下。,杨氏家藏方,艾叶 附子 硫黄 干姜,血亏 腰腿痠疼 脚弱 伤冷 心腹疼痛 霍乱 吐利 自汗 气急 下元不固 小便利数 冲任不足 经行无定期 腹胁刺痛 崩中漏下 带下 饮食不下 伤寒 手足厥寒 脉微
艾茸敷法_《金鉴》卷六十二,艾茸敷法,《金鉴》卷六十二,艾叶回阳散,硫黄5钱，雄黄5钱，艾茸1斤。,,上以硫、雄2味为末，同艾入水煎半日，水将干，取艾出，捣烂，温敷患处，再煎再易，10余次为度。,金鉴,硫黄 雄黄 泥胡菜,阴蚀疮 不痛
艾茸丸_《魏氏家藏方》卷十,艾茸丸,《魏氏家藏方》卷十,,白艾叶（细锉末，醋半盏同煮，醋尽为度）半两，当归（去芦，酒浸）半两，赤芍药半两，吴茱萸（汤泡7次，炒）半两，肉桂（去粗皮，不见火）半两，天雄（炮，去皮脐，锉，再炒）半两，没药（别研）半两，荜茇半两，木香（不见火）半两，沉香1分（不见火）。,,每服50丸，空心温酒。盐汤送下。,魏氏家藏方,艾叶 当归 赤芍 吴茱萸 肉桂 天雄 没药 荜茇 木香 沉香,久虚
艾叶煎丸_《圣惠》卷二十八,艾叶煎丸,《圣惠》卷二十八,,艾叶4两（微炒），白头翁1两。,,每服30丸，食前以粥饮送下。,太平圣惠方,艾叶 白头翁,冷劳 腹中疼痛 痢不止 劳后带下
艾叶煎丸_《圣济总录》卷九十,艾叶煎丸,《圣济总录》卷九十,,艾叶（炒）4两，当归（切，焙）1两，干姜（炮）1两。,,每服30丸，空心、食前温粥饮送下。,圣济总录,艾叶 当归 干姜,冷劳 心腹疼痛 痢不止 带下
